diagrp,Cause,SOdm,Occupation,Observed,Exp_Adj,PMR_Adj,Lower_Adj,Upper_Adj,Exp_Unadj,PMR_Unadj,Lower_Unadj,Upper_Unadj
165,Hyperplasia of prostate,195,Beauticians & Related Occupations,0,0.00,0,0,93211,0.00,0,0,105489
165,Hyperplasia of prostate,196,Other Crafts,3,0.49,611,126,1786,0.47,640,132,1869
165,Hyperplasia of prostate,197,Other Transport and Machine Operatives,3,3.83,78,16,229,3.65,82,17,240
165,Hyperplasia of prostate,198,Other Labourers,30,25.93,116,78,165,22.33,134,91,192
165,Hyperplasia of prostate,199,"Vehicle body repairers, panel beaters",0,0.26,0,0,1416,0.26,0,0,1415
166,Pelvic inflammatory disease,1,Lawyers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,2,Accountants and Financial Managers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,3,Personnel Managers etc,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,4,Economists & statisticians,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,5,Computer Programmers and Managers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,6,Sales Managers etc.,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,7,Government Inspectors,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,8,Government administrators,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,9,Other Administrators,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,10,Teachers in Higher Education,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,11,School Teachers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,12,"Vocational Trainers, Social Scientists etc.",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,13,Welfare Workers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,14,Clergy,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,15,Doctors,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,16,Dentists,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,17,Nurses,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,18,Pharmacists/Pharmacologists,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,19,Medical Radiographers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,20,Physiotherapists,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,21,Other Health Professions,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,22,Veterinarians,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,23,Driving Instructors (excluding HGV),0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,24,Literary and Artistic Occupations,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,25,"Professional athletes, sports officials",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,26,Biological scientists,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,27,Chemical Engineers and Scientists,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,28,Physical Scientists & mathematicians,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,29,Electrical and Electronic Engineers (professional),0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,30,Other Professional Engineers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,31,Draughtspersons,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,32,Laboratory Technicians,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,33,Architects and Surveyors,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,34,Aircraft Flight Deck Officers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,35,Air Traffic Controllers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,36,Seafarers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,37,Other Technicians,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,38,Production and maintenance managers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,39,Managers in Construction,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,40,"Managers in Transport, Mining and Energy Industries",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,41,General and office managers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,42,Butchers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,43,"Fishmongers, Poultry Dressers",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,44,Retailers and Dealers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,45,Publicans and Bar staff,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,46,Caterers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,47,Farmers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,48,Armed Forces,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,49,Police,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,50,Fire Service Personnel,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,51,"Launderers, Dry Cleaners, Pressers",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,52,Hairdressers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,53,Office Workers and Cashiers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,54,"Postal Workers, Mail Sorters",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,55,Petrol Pump Forecourt Attendants,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,56,Roundsmen/women & Van Salespersons,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,57,Sales Representatives,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,58,Security Workers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,59,Cooks and Kitchen Porters,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,60,Other Service Personnel,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,61,Hospital Porters and Ward Orderlies,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,62,Ambulance Staff,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,63,Railway Station Staff,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,64,Undertakers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,65,Forestry Workers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,66,Fishing & Related Workers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,67,Tannery Production Operatives,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,68,Leather & shoe workers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,69,Preparatory Fibre Processors,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,70,Spinners and Winders,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,71,Weavers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,72,Knitters,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,73,"Warp Preparers, Bleachers, dyers & finishers",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,74,Other Textile Processing Operatives,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,75,Chemical workers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,76,Bakers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,77,Brewery & vinery process operatives,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,78,"Other Food, Drink & Tobacco Process Operatives nes",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,79,Paper manufacturers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,80,Bookbinders,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,81,Paper cutters,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,82,Glass & ceramics furnace workers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,83,Glass Product & Ceramic Finishers & Decorators,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,84,Ceramics casters,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,85,Rubber Manufacturers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,87,Synthetic Fibre Makers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,88,Other coal miners,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,89,Tobacco Process Operatives,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,93,Plastic goods makers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,94,Compositors,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,96,Printing Machine Minders & Assistants,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,97,Printers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,98,Tailors & Dressmakers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,99,Clothing cutter,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,100,Sewers & embroiderers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,101,Upholsterers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,102,Carpet fitters,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,103,Other workers with fabrics,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,104,Carpenters & Joiners,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,105,Cabinet Makers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,106,Case & Box Makers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,107,Pattern Makers (moulds),0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,108,Woodworking Machine Operatives,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,109,Other Woodworkers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,110,Dental Technicians,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,112,Furnace Operatives (metal),0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,113,Rollers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,114,Smiths & Forge Workers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,115,Metal Drawers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,116,"Moulders, Core Makers, Die Casters",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,117,Electroplater,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,118,"Annealers, Hardeners, Temperers (metal)",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,120,Other Metal Manufacturers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,121,Press Setters & Setter-Operators,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,122,"Centre, Capstan, Turret & Other Lathe Setters & Setter-Oper",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,123,Machine Tool Setter Operators,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,124,Machine Tool Operatives (including CNC machine tool operati,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,125,Press Stamping & Automatic Machine Operatives,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,126,Metal Polishers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,127,Fettler,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,128,Shot Blasters,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,129,"Tool Makers, Tool Fitters & Markers-Out",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,130,Precision Instrument Makers & Repairers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,132,Production fitters,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,133,"Motor Mechanics, Auto Engineers (including road patrol engi",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,135,Office Machinery Mechanics,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,136,Production Fitters (electrical/electronic),0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,137,"Electricians, Electrical Maintenance Fitters",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,139,Telephone Fitters,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,140,"Cable Jointers, Lines Repairers",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,141,"Radio, TV & Video Engineers",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,142,Other Electrical/Electronic Trades nes,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,143,Electrical Engineers (not professional),0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,144,"Plumbers, Heating & Ventilating Engineers & Related Trades",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,145,Sheet Metal Workers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,146,"Metal Plate Workers, Shipwrights, Riveters",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,147,Steel Erectors,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,148,"Scaffolders, Stagers, Steeplejacks, Riggers",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,149,Welding Trades,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,151,Jewellery workers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,153,Coach & Vehicle Body Builders,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,154,"Oilers, Greasers, Lubricators",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,158,Coach Painters,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,160,Painters & Decorators,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,161,Assemblers/Lineworkers (electrical/electronic goods),0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,162,Other Assemblers/Lineworkers nes,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,163,Assemblers/Lineworkers (vehicles & other metal goods),0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,164,"Packers, Sorters and Testers",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,165,"Bricklayers, Masons",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,167,Plasterers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,168,Roofers and Glaziers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,169,"Builders, Building Contractors",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,170,Rail Construction & Maintenance Workers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,171,Road Construction Workers and Paviors,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,172,Sewage plant attendants,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,173,"Mains & Service Pipe Layers, Pipe Jointers",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,174,Other Construction Workers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,175,"Face Trained Coalmining Workers, Shotfireres & Deputies",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,176,Mine (excluding coal) & Quarry Workers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,177,Railway guards,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,178,Railway signal workers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,179,Shunters & points operatives,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,180,Railway engine drivers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,181,Road transport inspectors,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,182,Bus & Coach Drivers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,183,Lorry drivers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,184,Other motor drivers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,185,Bus Conductors and Drivers' Mates,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,186,Mechanical Plant Drivers & Operatives (earth moving & civil,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,187,Crane Drivers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,188,Fork Lift & Mechanical Truck Drivers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,189,Slingers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,190,Storekeepers & warehousemen/women,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,191,Dockers and Goods Porters,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,192,Refuse & Salvage Collectors,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,194,"Electrical, Energy, Boiler & Related Plant Operatives & Att",0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,195,Beauticians & Related Occupations,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,196,Other Crafts,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,197,Other Transport and Machine Operatives,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,198,Other Labourers,0,0.00,,,,0.00,,,
166,Pelvic inflammatory disease,199,"Vehicle body repairers, panel beaters",0,0.00,,,,0.00,,,
167,Ovarian cysts,1,Lawyers,0,0.00,,,,0.00,,,
167,Ovarian cysts,2,Accountants and Financial Managers,0,0.00,,,,0.00,,,
167,Ovarian cysts,3,Personnel Managers etc,0,0.00,,,,0.00,,,
167,Ovarian cysts,4,Economists & statisticians,0,0.00,,,,0.00,,,
167,Ovarian cysts,5,Computer Programmers and Managers,0,0.00,,,,0.00,,,
167,Ovarian cysts,6,Sales Managers etc.,0,0.00,,,,0.00,,,
167,Ovarian cysts,7,Government Inspectors,0,0.00,,,,0.00,,,
167,Ovarian cysts,8,Government administrators,0,0.00,,,,0.00,,,
167,Ovarian cysts,9,Other Administrators,0,0.00,,,,0.00,,,
167,Ovarian cysts,10,Teachers in Higher Education,0,0.00,,,,0.00,,,
167,Ovarian cysts,11,School Teachers,0,0.00,,,,0.00,,,
167,Ovarian cysts,12,"Vocational Trainers, Social Scientists etc.",0,0.00,,,,0.00,,,
167,Ovarian cysts,13,Welfare Workers,0,0.00,,,,0.00,,,
167,Ovarian cysts,14,Clergy,0,0.00,,,,0.00,,,
167,Ovarian cysts,15,Doctors,0,0.00,,,,0.00,,,
167,Ovarian cysts,16,Dentists,0,0.00,,,,0.00,,,
167,Ovarian cysts,17,Nurses,0,0.00,,,,0.00,,,
167,Ovarian cysts,18,Pharmacists/Pharmacologists,0,0.00,,,,0.00,,,
167,Ovarian cysts,19,Medical Radiographers,0,0.00,,,,0.00,,,
167,Ovarian cysts,20,Physiotherapists,0,0.00,,,,0.00,,,
167,Ovarian cysts,21,Other Health Professions,0,0.00,,,,0.00,,,
167,Ovarian cysts,22,Veterinarians,0,0.00,,,,0.00,,,
167,Ovarian cysts,23,Driving Instructors (excluding HGV),0,0.00,,,,0.00,,,
167,Ovarian cysts,24,Literary and Artistic Occupations,0,0.00,,,,0.00,,,
167,Ovarian cysts,25,"Professional athletes, sports officials",0,0.00,,,,0.00,,,
167,Ovarian cysts,26,Biological scientists,0,0.00,,,,0.00,,,
167,Ovarian cysts,27,Chemical Engineers and Scientists,0,0.00,,,,0.00,,,
167,Ovarian cysts,28,Physical Scientists & mathematicians,0,0.00,,,,0.00,,,
167,Ovarian cysts,29,Electrical and Electronic Engineers (professional),0,0.00,,,,0.00,,,
167,Ovarian cysts,30,Other Professional Engineers,0,0.00,,,,0.00,,,
167,Ovarian cysts,31,Draughtspersons,0,0.00,,,,0.00,,,
167,Ovarian cysts,32,Laboratory Technicians,0,0.00,,,,0.00,,,
167,Ovarian cysts,33,Architects and Surveyors,0,0.00,,,,0.00,,,
167,Ovarian cysts,34,Aircraft Flight Deck Officers,0,0.00,,,,0.00,,,
167,Ovarian cysts,35,Air Traffic Controllers,0,0.00,,,,0.00,,,
167,Ovarian cysts,36,Seafarers,0,0.00,,,,0.00,,,
167,Ovarian cysts,37,Other Technicians,0,0.00,,,,0.00,,,
167,Ovarian cysts,38,Production and maintenance managers,0,0.00,,,,0.00,,,
167,Ovarian cysts,39,Managers in Construction,0,0.00,,,,0.00,,,
167,Ovarian cysts,40,"Managers in Transport, Mining and Energy Industries",0,0.00,,,,0.00,,,
167,Ovarian cysts,41,General and office managers,0,0.00,,,,0.00,,,
167,Ovarian cysts,42,Butchers,0,0.00,,,,0.00,,,
167,Ovarian cysts,43,"Fishmongers, Poultry Dressers",0,0.00,,,,0.00,,,
167,Ovarian cysts,44,Retailers and Dealers,0,0.00,,,,0.00,,,
167,Ovarian cysts,45,Publicans and Bar staff,0,0.00,,,,0.00,,,
167,Ovarian cysts,46,Caterers,0,0.00,,,,0.00,,,
167,Ovarian cysts,47,Farmers,0,0.00,,,,0.00,,,
167,Ovarian cysts,48,Armed Forces,0,0.00,,,,0.00,,,
167,Ovarian cysts,49,Police,0,0.00,,,,0.00,,,
167,Ovarian cysts,50,Fire Service Personnel,0,0.00,,,,0.00,,,
167,Ovarian cysts,51,"Launderers, Dry Cleaners, Pressers",0,0.00,,,,0.00,,,
167,Ovarian cysts,52,Hairdressers,0,0.00,,,,0.00,,,
167,Ovarian cysts,53,Office Workers and Cashiers,0,0.00,,,,0.00,,,
167,Ovarian cysts,54,"Postal Workers, Mail Sorters",0,0.00,,,,0.00,,,
167,Ovarian cysts,55,Petrol Pump Forecourt Attendants,0,0.00,,,,0.00,,,
167,Ovarian cysts,56,Roundsmen/women & Van Salespersons,0,0.00,,,,0.00,,,
167,Ovarian cysts,57,Sales Representatives,0,0.00,,,,0.00,,,
167,Ovarian cysts,58,Security Workers,0,0.00,,,,0.00,,,
167,Ovarian cysts,59,Cooks and Kitchen Porters,0,0.00,,,,0.00,,,
167,Ovarian cysts,60,Other Service Personnel,0,0.00,,,,0.00,,,
167,Ovarian cysts,61,Hospital Porters and Ward Orderlies,0,0.00,,,,0.00,,,
167,Ovarian cysts,62,Ambulance Staff,0,0.00,,,,0.00,,,
167,Ovarian cysts,63,Railway Station Staff,0,0.00,,,,0.00,,,
167,Ovarian cysts,64,Undertakers,0,0.00,,,,0.00,,,
167,Ovarian cysts,65,Forestry Workers,0,0.00,,,,0.00,,,
167,Ovarian cysts,66,Fishing & Related Workers,0,0.00,,,,0.00,,,
167,Ovarian cysts,67,Tannery Production Operatives,0,0.00,,,,0.00,,,
167,Ovarian cysts,68,Leather & shoe workers,0,0.00,,,,0.00,,,
167,Ovarian cysts,69,Preparatory Fibre Processors,0,0.00,,,,0.00,,,
167,Ovarian cysts,70,Spinners and Winders,0,0.00,,,,0.00,,,
167,Ovarian cysts,71,Weavers,0,0.00,,,,0.00,,,
167,Ovarian cysts,72,Knitters,0,0.00,,,,0.00,,,
167,Ovarian cysts,73,"Warp Preparers, Bleachers, dyers & finishers",0,0.00,,,,0.00,,,
167,Ovarian cysts,74,Other Textile Processing Operatives,0,0.00,,,,0.00,,,
167,Ovarian cysts,75,Chemical workers,0,0.00,,,,0.00,,,
167,Ovarian cysts,76,Bakers,0,0.00,,,,0.00,,,
167,Ovarian cysts,77,Brewery & vinery process operatives,0,0.00,,,,0.00,,,
167,Ovarian cysts,78,"Other Food, Drink & Tobacco Process Operatives nes",0,0.00,,,,0.00,,,
167,Ovarian cysts,79,Paper manufacturers,0,0.00,,,,0.00,,,
167,Ovarian cysts,80,Bookbinders,0,0.00,,,,0.00,,,
167,Ovarian cysts,81,Paper cutters,0,0.00,,,,0.00,,,
167,Ovarian cysts,82,Glass & ceramics furnace workers,0,0.00,,,,0.00,,,
167,Ovarian cysts,83,Glass Product & Ceramic Finishers & Decorators,0,0.00,,,,0.00,,,
167,Ovarian cysts,84,Ceramics casters,0,0.00,,,,0.00,,,
167,Ovarian cysts,85,Rubber Manufacturers,0,0.00,,,,0.00,,,
167,Ovarian cysts,87,Synthetic Fibre Makers,0,0.00,,,,0.00,,,
167,Ovarian cysts,88,Other coal miners,0,0.00,,,,0.00,,,
167,Ovarian cysts,89,Tobacco Process Operatives,0,0.00,,,,0.00,,,
167,Ovarian cysts,93,Plastic goods makers,0,0.00,,,,0.00,,,
167,Ovarian cysts,94,Compositors,0,0.00,,,,0.00,,,
167,Ovarian cysts,96,Printing Machine Minders & Assistants,0,0.00,,,,0.00,,,
167,Ovarian cysts,97,Printers,0,0.00,,,,0.00,,,
167,Ovarian cysts,98,Tailors & Dressmakers,0,0.00,,,,0.00,,,
167,Ovarian cysts,99,Clothing cutter,0,0.00,,,,0.00,,,
167,Ovarian cysts,100,Sewers & embroiderers,0,0.00,,,,0.00,,,
167,Ovarian cysts,101,Upholsterers,0,0.00,,,,0.00,,,
167,Ovarian cysts,102,Carpet fitters,0,0.00,,,,0.00,,,
167,Ovarian cysts,103,Other workers with fabrics,0,0.00,,,,0.00,,,
167,Ovarian cysts,104,Carpenters & Joiners,0,0.00,,,,0.00,,,
167,Ovarian cysts,105,Cabinet Makers,0,0.00,,,,0.00,,,
167,Ovarian cysts,106,Case & Box Makers,0,0.00,,,,0.00,,,
167,Ovarian cysts,107,Pattern Makers (moulds),0,0.00,,,,0.00,,,
167,Ovarian cysts,108,Woodworking Machine Operatives,0,0.00,,,,0.00,,,
167,Ovarian cysts,109,Other Woodworkers,0,0.00,,,,0.00,,,
167,Ovarian cysts,110,Dental Technicians,0,0.00,,,,0.00,,,
167,Ovarian cysts,112,Furnace Operatives (metal),0,0.00,,,,0.00,,,
167,Ovarian cysts,113,Rollers,0,0.00,,,,0.00,,,
167,Ovarian cysts,114,Smiths & Forge Workers,0,0.00,,,,0.00,,,
167,Ovarian cysts,115,Metal Drawers,0,0.00,,,,0.00,,,
167,Ovarian cysts,116,"Moulders, Core Makers, Die Casters",0,0.00,,,,0.00,,,
167,Ovarian cysts,117,Electroplater,0,0.00,,,,0.00,,,
167,Ovarian cysts,118,"Annealers, Hardeners, Temperers (metal)",0,0.00,,,,0.00,,,
167,Ovarian cysts,120,Other Metal Manufacturers,0,0.00,,,,0.00,,,
167,Ovarian cysts,121,Press Setters & Setter-Operators,0,0.00,,,,0.00,,,
167,Ovarian cysts,122,"Centre, Capstan, Turret & Other Lathe Setters & Setter-Oper",0,0.00,,,,0.00,,,
167,Ovarian cysts,123,Machine Tool Setter Operators,0,0.00,,,,0.00,,,
167,Ovarian cysts,124,Machine Tool Operatives (including CNC machine tool operati,0,0.00,,,,0.00,,,
167,Ovarian cysts,125,Press Stamping & Automatic Machine Operatives,0,0.00,,,,0.00,,,
167,Ovarian cysts,126,Metal Polishers,0,0.00,,,,0.00,,,
167,Ovarian cysts,127,Fettler,0,0.00,,,,0.00,,,
167,Ovarian cysts,128,Shot Blasters,0,0.00,,,,0.00,,,
167,Ovarian cysts,129,"Tool Makers, Tool Fitters & Markers-Out",0,0.00,,,,0.00,,,
167,Ovarian cysts,130,Precision Instrument Makers & Repairers,0,0.00,,,,0.00,,,
167,Ovarian cysts,132,Production fitters,0,0.00,,,,0.00,,,
167,Ovarian cysts,133,"Motor Mechanics, Auto Engineers (including road patrol engi",0,0.00,,,,0.00,,,
167,Ovarian cysts,135,Office Machinery Mechanics,0,0.00,,,,0.00,,,
167,Ovarian cysts,136,Production Fitters (electrical/electronic),0,0.00,,,,0.00,,,
167,Ovarian cysts,137,"Electricians, Electrical Maintenance Fitters",0,0.00,,,,0.00,,,
167,Ovarian cysts,139,Telephone Fitters,0,0.00,,,,0.00,,,
167,Ovarian cysts,140,"Cable Jointers, Lines Repairers",0,0.00,,,,0.00,,,
167,Ovarian cysts,141,"Radio, TV & Video Engineers",0,0.00,,,,0.00,,,
167,Ovarian cysts,142,Other Electrical/Electronic Trades nes,0,0.00,,,,0.00,,,
167,Ovarian cysts,143,Electrical Engineers (not professional),0,0.00,,,,0.00,,,
167,Ovarian cysts,144,"Plumbers, Heating & Ventilating Engineers & Related Trades",0,0.00,,,,0.00,,,
167,Ovarian cysts,145,Sheet Metal Workers,0,0.00,,,,0.00,,,
167,Ovarian cysts,146,"Metal Plate Workers, Shipwrights, Riveters",0,0.00,,,,0.00,,,
167,Ovarian cysts,147,Steel Erectors,0,0.00,,,,0.00,,,
