diagrp,Cause ,SOdm,Occupation,Observed,Exp_Adj,PMR_Adj,Lower_Adj,Upper_Adj,Exp_Unadj,PMR_Unadj,Lower_Unadj,Upper_Unadj
173,Erythematous conditions,55,Petrol Pump Forecourt Attendants,0,0.02,0,0,19666,0.01,0,0,37655
173,Erythematous conditions,56,Roundsmen/women & Van Salespersons,0,0.05,0,0,7495,0.06,0,0,5897
173,Erythematous conditions,57,Sales Representatives,0,0.38,0,0,966,0.31,0,0,1209
173,Erythematous conditions,58,Security Workers,3,0.62,482,99,1407,0.43,699,144,2042
173,Erythematous conditions,59,Cooks and Kitchen Porters,0,0.27,0,0,1379,0.28,0,0,1329
173,Erythematous conditions,60,Other Service Personnel,0,0.83,0,0,445,0.65,0,0,567
173,Erythematous conditions,61,Hospital Porters and Ward Orderlies,1,0.25,398,10,2216,0.17,601,15,3349
173,Erythematous conditions,62,Ambulance Staff,0,0.03,0,0,13336,0.04,0,0,10102
173,Erythematous conditions,63,Railway Station Staff,0,0.09,0,0,4212,0.06,0,0,6394
173,Erythematous conditions,64,Undertakers,0,0.01,0,0,50290,0.01,0,0,33411
173,Erythematous conditions,65,Forestry Workers,0,0.03,0,0,11402,0.02,0,0,16548
173,Erythematous conditions,66,Fishing & Related Workers,0,0.05,0,0,7559,0.03,0,0,10588
173,Erythematous conditions,67,Tannery Production Operatives,0,0.00,0,0,80427,0.01,0,0,67740
173,Erythematous conditions,68,Leather & shoe workers,0,0.03,0,0,11212,0.04,0,0,8740
173,Erythematous conditions,69,Preparatory Fibre Processors,0,0.01,0,0,70224,0.00,0,0,90616
173,Erythematous conditions,70,Spinners and Winders,0,0.01,0,0,31487,0.01,0,0,45333
173,Erythematous conditions,71,Weavers,0,0.01,0,0,29899,0.02,0,0,22521
173,Erythematous conditions,72,Knitters,0,0.01,0,0,37434,0.01,0,0,27380
173,Erythematous conditions,73,"Warp Preparers, Bleachers, dyers & finishers",0,0.01,0,0,28731,0.02,0,0,21123
173,Erythematous conditions,74,Other Textile Processing Operatives,0,0.03,0,0,10641,0.03,0,0,14401
173,Erythematous conditions,75,Chemical workers,0,0.19,0,0,1988,0.13,0,0,2820
173,Erythematous conditions,76,Bakers,0,0.07,0,0,5152,0.08,0,0,4450
173,Erythematous conditions,77,Brewery & vinery process operatives,0,0.02,0,0,24329,0.02,0,0,17639
173,Erythematous conditions,78,"Other Food, Drink & Tobacco Process Operatives nes",0,0.15,0,0,2421,0.11,0,0,3434
173,Erythematous conditions,79,Paper manufacturers,0,0.02,0,0,20103,0.02,0,0,15055
173,Erythematous conditions,80,Bookbinders,1,0.01,14274,361,79530,0.01,11066,280,61653
173,Erythematous conditions,81,Paper cutters,0,0.00,0,0,79606,0.01,0,0,61781
173,Erythematous conditions,82,Glass & ceramics furnace workers,0,0.01,0,0,56602,0.01,0,0,40795
173,Erythematous conditions,83,Glass Product & Ceramic Finishers & Decorators,0,0.01,0,0,62126,0.01,0,0,49220
173,Erythematous conditions,84,Ceramics casters,0,0.05,0,0,7886,0.06,0,0,6187
173,Erythematous conditions,85,Rubber Manufacturers,0,0.02,0,0,16415,0.03,0,0,11955
173,Erythematous conditions,87,Synthetic Fibre Makers,0,0.00,0,0,97367,0.00,0,0,125947
173,Erythematous conditions,88,Other coal miners,0,0.42,0,0,880,0.29,0,0,1267
173,Erythematous conditions,89,Tobacco Process Operatives,0,0.01,0,0,45540,0.01,0,0,67090
173,Erythematous conditions,93,Plastic goods makers,0,0.07,0,0,5159,0.05,0,0,7775
173,Erythematous conditions,94,Compositors,0,0.02,0,0,23899,0.02,0,0,17265
173,Erythematous conditions,96,Printing Machine Minders & Assistants,0,0.02,0,0,15892,0.03,0,0,12084
173,Erythematous conditions,97,Printers,0,0.13,0,0,2810,0.17,0,0,2217
173,Erythematous conditions,98,Tailors & Dressmakers,0,0.01,0,0,30287,0.02,0,0,20569
173,Erythematous conditions,99,Clothing cutter,0,0.01,0,0,48125,0.01,0,0,37153
173,Erythematous conditions,100,Sewers & embroiderers,0,0.03,0,0,12760,0.02,0,0,22729
173,Erythematous conditions,101,Upholsterers,0,0.03,0,0,12544,0.03,0,0,10648
173,Erythematous conditions,102,Carpet fitters,0,0.05,0,0,7847,0.05,0,0,7304
173,Erythematous conditions,103,Other workers with fabrics,0,0.01,0,0,46610,0.01,0,0,34692
173,Erythematous conditions,104,Carpenters & Joiners,1,0.41,246,6,1373,0.50,202,5,1123
173,Erythematous conditions,105,Cabinet Makers,0,0.04,0,0,9500,0.05,0,0,7770
173,Erythematous conditions,106,Case & Box Makers,0,0.01,0,0,43992,0.01,0,0,38903
173,Erythematous conditions,107,Pattern Makers (moulds),0,0.01,0,0,54581,0.01,0,0,34731
173,Erythematous conditions,108,Woodworking Machine Operatives,0,0.04,0,0,9601,0.05,0,0,7623
173,Erythematous conditions,109,Other Woodworkers,0,0.02,0,0,23555,0.02,0,0,21993
173,Erythematous conditions,110,Dental Technicians,0,0.01,0,0,48568,0.01,0,0,34867
173,Erythematous conditions,112,Furnace Operatives (metal),0,0.01,0,0,32937,0.02,0,0,20980
173,Erythematous conditions,113,Rollers,0,0.00,0,0,116647,0.00,0,0,87408
173,Erythematous conditions,114,Smiths & Forge Workers,0,0.01,0,0,27016,0.02,0,0,18518
173,Erythematous conditions,115,Metal Drawers,0,0.00,0,0,125928,0.00,0,0,79888
173,Erythematous conditions,116,"Moulders, Core Makers, Die Casters",0,0.02,0,0,20032,0.03,0,0,13644
173,Erythematous conditions,117,Electroplater,0,0.01,0,0,26198,0.02,0,0,21005
173,Erythematous conditions,118,"Annealers, Hardeners, Temperers (metal)",0,0.01,0,0,65875,0.00,0,0,82633
173,Erythematous conditions,120,Other Metal Manufacturers,0,0.10,0,0,3757,0.08,0,0,4826
173,Erythematous conditions,121,Press Setters & Setter-Operators,0,0.00,0,0,109699,0.00,0,0,79330
173,Erythematous conditions,122,"Centre, Capstan, Turret & Other Lathe Setters & Setter-Oper",0,0.03,0,0,13673,0.04,0,0,9715
173,Erythematous conditions,123,Machine Tool Setter Operators,0,0.10,0,0,3592,0.10,0,0,3642
173,Erythematous conditions,124,Machine Tool Operatives (including CNC machine tool operati,0,0.69,0,0,534,0.47,0,0,777
173,Erythematous conditions,125,Press Stamping & Automatic Machine Operatives,0,0.03,0,0,12062,0.02,0,0,17148
173,Erythematous conditions,126,Metal Polishers,0,0.01,0,0,33423,0.01,0,0,24645
173,Erythematous conditions,127,Fettler,0,0.02,0,0,21978,0.01,0,0,33385
173,Erythematous conditions,128,Shot Blasters,1,0.01,6951,176,38729,0.01,10492,265,58455
173,Erythematous conditions,129,"Tool Makers, Tool Fitters & Markers-Out",0,0.07,0,0,5570,0.09,0,0,4231
173,Erythematous conditions,130,Precision Instrument Makers & Repairers,0,0.04,0,0,8942,0.05,0,0,7040
173,Erythematous conditions,132,Production fitters,1,0.55,182,5,1012,0.70,144,4,801
173,Erythematous conditions,133,"Motor Mechanics, Auto Engineers (including road patrol engi",1,0.29,350,9,1949,0.32,313,8,1741
173,Erythematous conditions,135,Office Machinery Mechanics,0,0.00,0,0,185317,0.00,0,0,128051
173,Erythematous conditions,136,Production Fitters (electrical/electronic),0,0.01,0,0,31507,0.02,0,0,23151
173,Erythematous conditions,137,"Electricians, Electrical Maintenance Fitters",1,0.30,331,8,1843,0.38,263,7,1467
173,Erythematous conditions,139,Telephone Fitters,0,0.05,0,0,6935,0.07,0,0,5496
173,Erythematous conditions,140,"Cable Jointers, Lines Repairers",0,0.02,0,0,19224,0.02,0,0,14767
173,Erythematous conditions,141,"Radio, TV & Video Engineers",0,0.03,0,0,14542,0.03,0,0,11019
173,Erythematous conditions,142,Other Electrical/Electronic Trades nes,0,0.17,0,0,2154,0.20,0,0,1810
173,Erythematous conditions,143,Electrical Engineers (not professional),0,0.08,0,0,4518,0.10,0,0,3543
173,Erythematous conditions,144,"Plumbers, Heating & Ventilating Engineers & Related Trades",0,0.25,0,0,1461,0.32,0,0,1153
173,Erythematous conditions,145,Sheet Metal Workers,0,0.07,0,0,5474,0.08,0,0,4356
173,Erythematous conditions,146,"Metal Plate Workers, Shipwrights, Riveters",0,0.04,0,0,9439,0.06,0,0,6363
173,Erythematous conditions,147,Steel Erectors,0,0.06,0,0,6291,0.07,0,0,5041
173,Erythematous conditions,148,"Scaffolders, Stagers, Steeplejacks, Riggers",0,0.12,0,0,3042,0.08,0,0,4510
173,Erythematous conditions,149,Welding Trades,0,0.19,0,0,1937,0.22,0,0,1671
173,Erythematous conditions,151,Jewellery workers,0,0.01,0,0,41232,0.01,0,0,35190
173,Erythematous conditions,153,Coach & Vehicle Body Builders,0,0.02,0,0,20137,0.02,0,0,16454
173,Erythematous conditions,154,"Oilers, Greasers, Lubricators",0,0.00,0,0,174235,0.00,0,0,181260
173,Erythematous conditions,158,Coach Painters,0,0.10,0,0,3590,0.07,0,0,5527
173,Erythematous conditions,160,Painters & Decorators,0,0.40,0,0,919,0.47,0,0,778
173,Erythematous conditions,161,Assemblers/Lineworkers (electrical/electronic goods),0,0.06,0,0,6651,0.04,0,0,9668
173,Erythematous conditions,162,Other Assemblers/Lineworkers nes,0,0.05,0,0,7341,0.03,0,0,12017
173,Erythematous conditions,163,Assemblers/Lineworkers (vehicles & other metal goods),0,0.13,0,0,2903,0.09,0,0,4090
173,Erythematous conditions,164,"Packers, Sorters and Testers",0,0.30,0,0,1213,0.24,0,0,1555
173,Erythematous conditions,165,"Bricklayers, Masons",0,0.19,0,0,1990,0.22,0,0,1642
173,Erythematous conditions,167,Plasterers,0,0.10,0,0,3844,0.11,0,0,3393
173,Erythematous conditions,168,Roofers and Glaziers,0,0.21,0,0,1773,0.13,0,0,2815
173,Erythematous conditions,169,"Builders, Building Contractors",0,0.37,0,0,1009,0.43,0,0,860
173,Erythematous conditions,170,Rail Construction & Maintenance Workers,0,0.04,0,0,8421,0.03,0,0,12463
173,Erythematous conditions,171,Road Construction Workers and Paviors,0,0.09,0,0,4292,0.07,0,0,5281
173,Erythematous conditions,172,Sewage plant attendants,0,0.03,0,0,13453,0.02,0,0,17912
173,Erythematous conditions,173,"Mains & Service Pipe Layers, Pipe Jointers",0,0.05,0,0,7443,0.03,0,0,11011
173,Erythematous conditions,174,Other Construction Workers,2,0.68,294,36,1062,0.58,347,42,1253
173,Erythematous conditions,175,"Face Trained Coalmining Workers, Shotfireres & Deputies",0,0.02,0,0,14786,0.04,0,0,9582
173,Erythematous conditions,176,Mine (excluding coal) & Quarry Workers,0,0.04,0,0,9293,0.03,0,0,13270
173,Erythematous conditions,177,Railway guards,0,0.02,0,0,15755,0.03,0,0,11784
173,Erythematous conditions,178,Railway signal workers,0,0.01,0,0,33486,0.02,0,0,22477
173,Erythematous conditions,179,Shunters & points operatives,0,0.01,0,0,71218,0.01,0,0,51164
173,Erythematous conditions,180,Railway engine drivers,0,0.03,0,0,11074,0.05,0,0,7713
173,Erythematous conditions,181,Road transport inspectors,0,0.01,0,0,32897,0.02,0,0,23547
173,Erythematous conditions,182,Bus & Coach Drivers,0,0.16,0,0,2317,0.21,0,0,1761
173,Erythematous conditions,183,Lorry drivers,1,0.92,109,3,609,1.15,87,2,483
173,Erythematous conditions,184,Other motor drivers,0,0.22,0,0,1655,0.26,0,0,1397
173,Erythematous conditions,185,Bus Conductors and Drivers' Mates,0,0.03,0,0,13259,0.02,0,0,16453
173,Erythematous conditions,186,Mechanical Plant Drivers & Operatives (earth moving & civil,0,0.07,0,0,5492,0.08,0,0,4438
173,Erythematous conditions,187,Crane Drivers,0,0.05,0,0,6900,0.08,0,0,4848
173,Erythematous conditions,188,Fork Lift & Mechanical Truck Drivers,0,0.16,0,0,2364,0.18,0,0,2055
173,Erythematous conditions,189,Slingers,0,0.00,0,0,74404,0.01,0,0,52553
173,Erythematous conditions,190,Storekeepers & warehousemen/women,0,0.74,0,0,497,0.52,0,0,704
173,Erythematous conditions,191,Dockers and Goods Porters,0,0.24,0,0,1551,0.15,0,0,2493
173,Erythematous conditions,192,Refuse & Salvage Collectors,0,0.10,0,0,3537,0.07,0,0,4955
173,Erythematous conditions,194,"Electrical, Energy, Boiler & Related Plant Operatives & Att",0,0.06,0,0,6098,0.05,0,0,8121
173,Erythematous conditions,195,Beauticians & Related Occupations,0,0.00,0,0,94811,0.00,0,0,234992
173,Erythematous conditions,196,Other Crafts,0,0.04,0,0,8448,0.03,0,0,11988
173,Erythematous conditions,197,Other Transport and Machine Operatives,1,0.32,312,8,1739,0.23,436,11,2431
173,Erythematous conditions,198,Other Labourers,2,1.65,121,15,439,1.44,139,17,502
173,Erythematous conditions,199,"Vehicle body repairers, panel beaters",0,0.03,0,0,14006,0.03,0,0,13144
174,Systemic lupus erythematous,1,Lawyers,0,0.17,0,0,2207,0.21,0,0,1746
174,Systemic lupus erythematous,2,Accountants and Financial Managers,1,0.64,156,4,871,0.84,119,3,664
174,Systemic lupus erythematous,3,Personnel Managers etc,1,0.16,616,16,3430,0.20,489,12,2723
174,Systemic lupus erythematous,4,Economists & statisticians,0,0.02,0,0,19958,0.03,0,0,11364
174,Systemic lupus erythematous,5,Computer Programmers and Managers,0,0.50,0,0,734,0.56,0,0,664
174,Systemic lupus erythematous,6,Sales Managers etc.,0,0.73,0,0,503,0.89,0,0,414
174,Systemic lupus erythematous,7,Government Inspectors,0,0.04,0,0,9319,0.05,0,0,6922
174,Systemic lupus erythematous,8,Government administrators,0,0.13,0,0,2887,0.16,0,0,2299
174,Systemic lupus erythematous,9,Other Administrators,0,2.41,0,0,153,2.98,0,0,124
174,Systemic lupus erythematous,10,Teachers in Higher Education,2,0.27,735,89,2655,0.37,546,66,1973
174,Systemic lupus erythematous,11,School Teachers,0,0.56,0,0,656,0.68,0,0,542
174,Systemic lupus erythematous,12,"Vocational Trainers, Social Scientists etc.",0,0.18,0,0,2038,0.24,0,0,1551
174,Systemic lupus erythematous,13,Welfare Workers,0,0.27,0,0,1356,0.31,0,0,1202
174,Systemic lupus erythematous,14,Clergy,1,0.08,1257,32,7004,0.11,895,23,4986
174,Systemic lupus erythematous,15,Doctors,0,0.13,0,0,2904,0.18,0,0,2054
174,Systemic lupus erythematous,16,Dentists,0,0.03,0,0,11400,0.04,0,0,8874
174,Systemic lupus erythematous,17,Nurses,1,0.25,399,10,2221,0.28,360,9,2008
174,Systemic lupus erythematous,18,Pharmacists/Pharmacologists,0,0.04,0,0,10366,0.05,0,0,6942
174,Systemic lupus erythematous,19,Medical Radiographers,0,0.01,0,0,49676,0.01,0,0,49837
174,Systemic lupus erythematous,20,Physiotherapists,0,0.01,0,0,69471,0.01,0,0,64509
174,Systemic lupus erythematous,21,Other Health Professions,0,0.09,0,0,4162,0.10,0,0,3520
174,Systemic lupus erythematous,22,Veterinarians,0,0.01,0,0,34973,0.02,0,0,24575
174,Systemic lupus erythematous,23,Driving Instructors (excluding HGV),0,0.14,0,0,2700,0.13,0,0,2840
174,Systemic lupus erythematous,24,Literary and Artistic Occupations,0,0.99,0,0,372,1.04,0,0,354
174,Systemic lupus erythematous,25,"Professional athletes, sports officials",0,0.11,0,0,3243,0.06,0,0,6142
174,Systemic lupus erythematous,26,Biological scientists,0,0.05,0,0,7050,0.07,0,0,5000
174,Systemic lupus erythematous,27,Chemical Engineers and Scientists,1,0.08,1259,32,7015,0.12,833,21,4639
174,Systemic lupus erythematous,28,Physical Scientists & mathematicians,0,0.08,0,0,4620,0.11,0,0,3422
174,Systemic lupus erythematous,29,Electrical and Electronic Engineers (professional),0,0.04,0,0,10137,0.06,0,0,6436
174,Systemic lupus erythematous,30,Other Professional Engineers,0,0.57,0,0,646,0.87,0,0,422
174,Systemic lupus erythematous,31,Draughtspersons,0,0.27,0,0,1380,0.23,0,0,1620
174,Systemic lupus erythematous,32,Laboratory Technicians,0,0.16,0,0,2292,0.20,0,0,1835
174,Systemic lupus erythematous,33,Architects and Surveyors,0,0.28,0,0,1315,0.39,0,0,940
174,Systemic lupus erythematous,34,Aircraft Flight Deck Officers,0,0.04,0,0,10231,0.04,0,0,8633
174,Systemic lupus erythematous,35,Air Traffic Controllers,0,0.01,0,0,42444,0.01,0,0,33369
174,Systemic lupus erythematous,36,Seafarers,0,0.38,0,0,978,0.34,0,0,1095
174,Systemic lupus erythematous,37,Other Technicians,0,0.33,0,0,1125,0.42,0,0,888
174,Systemic lupus erythematous,38,Production and maintenance managers,1,0.85,117,3,653,1.08,93,2,516
174,Systemic lupus erythematous,39,Managers in Construction,2,0.23,860,104,3108,0.30,667,81,2409
174,Systemic lupus erythematous,40,"Managers in Transport, Mining and Energy Industries",0,0.50,0,0,737,0.64,0,0,579
174,Systemic lupus erythematous,41,General and office managers,2,0.56,358,43,1294,0.70,287,35,1037
174,Systemic lupus erythematous,42,Butchers,0,0.34,0,0,1070,0.34,0,0,1073
174,Systemic lupus erythematous,43,"Fishmongers, Poultry Dressers",0,0.03,0,0,11934,0.03,0,0,12755
174,Systemic lupus erythematous,44,Retailers and Dealers,1,1.79,56,1,311,1.17,85,2,475
174,Systemic lupus erythematous,45,Publicans and Bar staff,1,0.77,130,3,726,0.88,114,3,636
174,Systemic lupus erythematous,46,Caterers,0,0.62,0,0,597,0.59,0,0,621
174,Systemic lupus erythematous,47,Farmers,0,1.93,0,0,191,1.84,0,0,200
174,Systemic lupus erythematous,48,Armed Forces,1,1.00,100,3,557,0.48,207,5,1152
174,Systemic lupus erythematous,49,Police,1,0.48,210,5,1172,0.44,229,6,1278
174,Systemic lupus erythematous,50,Fire Service Personnel,0,0.18,0,0,2071,0.16,0,0,2245
174,Systemic lupus erythematous,51,"Launderers, Dry Cleaners, Pressers",0,0.08,0,0,4731,0.06,0,0,5947
174,Systemic lupus erythematous,52,Hairdressers,0,0.15,0,0,2443,0.15,0,0,2491
174,Systemic lupus erythematous,53,Office Workers and Cashiers,5,3.92,128,41,298,2.88,174,56,405
174,Systemic lupus erythematous,54,"Postal Workers, Mail Sorters",1,0.69,146,4,813,0.54,185,5,1033
174,Systemic lupus erythematous,55,Petrol Pump Forecourt Attendants,0,0.04,0,0,8567,0.02,0,0,15262
174,Systemic lupus erythematous,56,Roundsmen/women & Van Salespersons,0,0.19,0,0,1992,0.18,0,0,2077
174,Systemic lupus erythematous,57,Sales Representatives,1,0.99,101,3,560,0.84,119,3,664
174,Systemic lupus erythematous,58,Security Workers,4,1.46,274,75,703,1.16,346,94,887
174,Systemic lupus erythematous,59,Cooks and Kitchen Porters,0,0.64,0,0,577,0.73,0,0,506
174,Systemic lupus erythematous,60,Other Service Personnel,2,1.30,154,19,555,1.66,120,15,435
174,Systemic lupus erythematous,61,Hospital Porters and Ward Orderlies,0,0.53,0,0,693,0.44,0,0,834
174,Systemic lupus erythematous,62,Ambulance Staff,1,0.11,947,24,5276,0.10,1036,26,5774
174,Systemic lupus erythematous,63,Railway Station Staff,0,0.09,0,0,4080,0.14,0,0,2564
174,Systemic lupus erythematous,64,Undertakers,0,0.02,0,0,14960,0.03,0,0,12281
174,Systemic lupus erythematous,65,Forestry Workers,0,0.06,0,0,6068,0.06,0,0,6696
174,Systemic lupus erythematous,66,Fishing & Related Workers,0,0.12,0,0,3179,0.09,0,0,4126
174,Systemic lupus erythematous,67,Tannery Production Operatives,0,0.02,0,0,24526,0.01,0,0,26090
174,Systemic lupus erythematous,68,Leather & shoe workers,1,0.12,858,22,4779,0.11,937,24,5218
174,Systemic lupus erythematous,69,Preparatory Fibre Processors,0,0.02,0,0,24528,0.01,0,0,33920
174,Systemic lupus erythematous,70,Spinners and Winders,0,0.02,0,0,15487,0.02,0,0,18197
174,Systemic lupus erythematous,71,Weavers,0,0.05,0,0,7743,0.04,0,0,8615
174,Systemic lupus erythematous,72,Knitters,0,0.04,0,0,10340,0.03,0,0,10550
174,Systemic lupus erythematous,73,"Warp Preparers, Bleachers, dyers & finishers",0,0.05,0,0,7265,0.05,0,0,7870
174,Systemic lupus erythematous,74,Other Textile Processing Operatives,0,0.08,0,0,4478,0.07,0,0,5450
174,Systemic lupus erythematous,75,Chemical workers,0,0.45,0,0,819,0.35,0,0,1043
174,Systemic lupus erythematous,76,Bakers,0,0.22,0,0,1654,0.21,0,0,1717
174,Systemic lupus erythematous,77,Brewery & vinery process operatives,0,0.06,0,0,5902,0.06,0,0,6366
174,Systemic lupus erythematous,78,"Other Food, Drink & Tobacco Process Operatives nes",0,0.38,0,0,978,0.29,0,0,1271
174,Systemic lupus erythematous,79,Paper manufacturers,0,0.07,0,0,5236,0.07,0,0,5636
174,Systemic lupus erythematous,80,Bookbinders,0,0.03,0,0,13320,0.02,0,0,15355
174,Systemic lupus erythematous,81,Paper cutters,0,0.02,0,0,21302,0.02,0,0,23436
174,Systemic lupus erythematous,82,Glass & ceramics furnace workers,0,0.02,0,0,15439,0.02,0,0,17202
174,Systemic lupus erythematous,83,Glass Product & Ceramic Finishers & Decorators,0,0.02,0,0,15244,0.02,0,0,16943
174,Systemic lupus erythematous,84,Ceramics casters,0,0.18,0,0,2092,0.16,0,0,2263
174,Systemic lupus erythematous,85,Rubber Manufacturers,0,0.09,0,0,4310,0.08,0,0,4745
174,Systemic lupus erythematous,87,Synthetic Fibre Makers,0,0.01,0,0,37165,0.01,0,0,53098
174,Systemic lupus erythematous,88,Other coal miners,0,0.82,0,0,448,0.71,0,0,518
174,Systemic lupus erythematous,89,Tobacco Process Operatives,0,0.02,0,0,20938,0.01,0,0,27340
174,Systemic lupus erythematous,93,Plastic goods makers,0,0.17,0,0,2234,0.13,0,0,2844
174,Systemic lupus erythematous,94,Compositors,0,0.06,0,0,6016,0.06,0,0,6562
174,Systemic lupus erythematous,96,Printing Machine Minders & Assistants,1,0.09,1176,30,6552,0.08,1260,32,7018
174,Systemic lupus erythematous,97,Printers,0,0.47,0,0,779,0.45,0,0,825
174,Systemic lupus erythematous,98,Tailors & Dressmakers,0,0.05,0,0,7197,0.04,0,0,8241
174,Systemic lupus erythematous,99,Clothing cutter,0,0.03,0,0,12692,0.03,0,0,13948
174,Systemic lupus erythematous,100,Sewers & embroiderers,0,0.05,0,0,7483,0.04,0,0,8577
174,Systemic lupus erythematous,101,Upholsterers,0,0.09,0,0,4015,0.09,0,0,4329
174,Systemic lupus erythematous,102,Carpet fitters,0,0.14,0,0,2618,0.14,0,0,2558
174,Systemic lupus erythematous,103,Other workers with fabrics,1,0.03,3117,79,17367,0.03,3221,81,17947
174,Systemic lupus erythematous,104,Carpenters & Joiners,1,1.42,70,2,391,1.35,74,2,412
174,Systemic lupus erythematous,105,Cabinet Makers,0,0.13,0,0,2850,0.13,0,0,2923
174,Systemic lupus erythematous,106,Case & Box Makers,0,0.03,0,0,13316,0.02,0,0,14855
174,Systemic lupus erythematous,107,Pattern Makers (moulds),0,0.03,0,0,12509,0.03,0,0,14685
174,Systemic lupus erythematous,108,Woodworking Machine Operatives,0,0.14,0,0,2709,0.13,0,0,2883
174,Systemic lupus erythematous,109,Other Woodworkers,0,0.04,0,0,8217,0.04,0,0,8516
174,Systemic lupus erythematous,110,Dental Technicians,0,0.03,0,0,14031,0.02,0,0,15181
174,Systemic lupus erythematous,112,Furnace Operatives (metal),0,0.05,0,0,7717,0.04,0,0,8749
174,Systemic lupus erythematous,113,Rollers,0,0.01,0,0,32153,0.01,0,0,34394
174,Systemic lupus erythematous,114,Smiths & Forge Workers,0,0.05,0,0,6869,0.05,0,0,7614
174,Systemic lupus erythematous,115,Metal Drawers,0,0.01,0,0,25583,0.01,0,0,30077
174,Systemic lupus erythematous,116,"Moulders, Core Makers, Die Casters",0,0.08,0,0,4617,0.07,0,0,5247
174,Systemic lupus erythematous,117,Electroplater,0,0.05,0,0,8131,0.04,0,0,8380
174,Systemic lupus erythematous,118,"Annealers, Hardeners, Temperers (metal)",0,0.01,0,0,34001,0.01,0,0,34865
174,Systemic lupus erythematous,120,Other Metal Manufacturers,0,0.15,0,0,2472,0.20,0,0,1864
174,Systemic lupus erythematous,121,Press Setters & Setter-Operators,0,0.01,0,0,27985,0.01,0,0,30225
174,Systemic lupus erythematous,122,"Centre, Capstan, Turret & Other Lathe Setters & Setter-Oper",0,0.11,0,0,3345,0.10,0,0,3679
174,Systemic lupus erythematous,123,Machine Tool Setter Operators,0,0.30,0,0,1233,0.27,0,0,1385
174,Systemic lupus erythematous,124,Machine Tool Operatives (including CNC machine tool operati,1,1.60,62,2,348,1.29,77,2,431
174,Systemic lupus erythematous,125,Press Stamping & Automatic Machine Operatives,0,0.08,0,0,4756,0.06,0,0,6129
174,Systemic lupus erythematous,126,Metal Polishers,0,0.04,0,0,8617,0.04,0,0,8896
174,Systemic lupus erythematous,127,Fettler,0,0.03,0,0,11241,0.03,0,0,13512
174,Systemic lupus erythematous,128,Shot Blasters,0,0.03,0,0,11281,0.03,0,0,14110
174,Systemic lupus erythematous,129,"Tool Makers, Tool Fitters & Markers-Out",1,0.26,381,10,2122,0.24,420,11,2337
174,Systemic lupus erythematous,130,Precision Instrument Makers & Repairers,0,0.16,0,0,2370,0.14,0,0,2559
174,Systemic lupus erythematous,132,Production fitters,2,2.03,99,12,357,1.89,106,13,383
174,Systemic lupus erythematous,133,"Motor Mechanics, Auto Engineers (including road patrol engi",1,0.93,107,3,598,0.88,113,3,631
174,Systemic lupus erythematous,135,Office Machinery Mechanics,0,0.01,0,0,46966,0.01,0,0,52431
174,Systemic lupus erythematous,136,Production Fitters (electrical/electronic),0,0.05,0,0,7904,0.04,0,0,8420
174,Systemic lupus erythematous,137,"Electricians, Electrical Maintenance Fitters",0,1.11,0,0,332,1.05,0,0,350
174,Systemic lupus erythematous,139,Telephone Fitters,3,0.19,1555,321,4546,0.18,1657,342,4843
174,Systemic lupus erythematous,140,"Cable Jointers, Lines Repairers",0,0.07,0,0,5527,0.06,0,0,5911
174,Systemic lupus erythematous,141,"Radio, TV & Video Engineers",0,0.11,0,0,3463,0.10,0,0,3695
174,Systemic lupus erythematous,142,Other Electrical/Electronic Trades nes,0,0.55,0,0,674,0.56,0,0,659
174,Systemic lupus erythematous,143,Electrical Engineers (not professional),0,0.31,0,0,1208,0.29,0,0,1267
174,Systemic lupus erythematous,144,"Plumbers, Heating & Ventilating Engineers & Related Trades",0,0.96,0,0,385,0.90,0,0,412
174,Systemic lupus erythematous,145,Sheet Metal Workers,0,0.24,0,0,1515,0.22,0,0,1644
174,Systemic lupus erythematous,146,"Metal Plate Workers, Shipwrights, Riveters",0,0.17,0,0,2136,0.15,0,0,2403
174,Systemic lupus erythematous,147,Steel Erectors,0,0.21,0,0,1790,0.20,0,0,1871
174,Systemic lupus erythematous,148,"Scaffolders, Stagers, Steeplejacks, Riggers",0,0.30,0,0,1243,0.22,0,0,1654
174,Systemic lupus erythematous,149,Welding Trades,0,0.64,0,0,576,0.62,0,0,595
174,Systemic lupus erythematous,151,Jewellery workers,0,0.03,0,0,12861,0.03,0,0,13166
174,Systemic lupus erythematous,153,Coach & Vehicle Body Builders,0,0.07,0,0,5519,0.06,0,0,6179
174,Systemic lupus erythematous,154,"Oilers, Greasers, Lubricators",0,0.00,0,0,74346,0.00,0,0,77434
174,Systemic lupus erythematous,158,Coach Painters,0,0.22,0,0,1689,0.17,0,0,2139
174,Systemic lupus erythematous,160,Painters & Decorators,2,1.31,152,18,551,1.25,159,19,576
174,Systemic lupus erythematous,161,Assemblers/Lineworkers (electrical/electronic goods),0,0.13,0,0,2881,0.10,0,0,3529
174,Systemic lupus erythematous,162,Other Assemblers/Lineworkers nes,1,0.10,994,25,5538,0.08,1177,30,6557
174,Systemic lupus erythematous,163,Assemblers/Lineworkers (vehicles & other metal goods),0,0.31,0,0,1207,0.24,0,0,1516
174,Systemic lupus erythematous,164,"Packers, Sorters and Testers",1,0.75,134,3,745,0.63,160,4,890
